SZN,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP%,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,1DRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,DB,YDS(t),CPOE,EPA/DB,YPG(t),paYPG,ruYPG,RYOE,ExplRu%,recYPG,AY/Tgt,AY%,RZ Tgt,10+ Tgt,Quick Tgt,EZ Tgt,FPOE(t),FPOE,PROJ,CSTY%,CL
2025,8183,Brock Purdy,QB,26.0,SF,24,PLACEHOLDER,PLACEHOLDER,24,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,2,3,22,28,27,23,22,22,8,27,1,19,27,9,18,NA,NA,NA,NA,NA,NA,NA,NA,3,3,27,31,19,27,11,NA,28,12,7,NA,NA,NA,16,NA,NA,NA,1,1,NA,NA,NA,NA,23,1,34,25,20,20,28,27,2,4,8,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,24,4,3
2025,8155,Breece Hall,RB,24.5,NYJ,19,PLACEHOLDER,PLACEHOLDER,19,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,58,10,26,16,18,9,3,4,11,20,9,10,38,19,15,26,11,22,38,41,9,44,11,14,19,12,19,10,9,15,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,9,NA,13,14,19,12,NA,NA,NA,NA,NA,NA,35,30,15,20,17
2025,3294,Dak Prescott,QB,32.4,DAL,6,PLACEHOLDER,PLACEHOLDER,6,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,17,12,3,2,1,1,48,22,10,2,22,4,3,10,16,NA,NA,NA,NA,NA,NA,NA,NA,3,3,15,9,19,20,14,NA,20,24,8,NA,NA,NA,19,NA,NA,NA,12,6,NA,NA,NA,NA,3,11,15,12,15,11,2,2,3,6,4,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,4,8,8
2025,9758,C.J. Stroud,QB,24.2,HOU,21,PLACEHOLDER,PLACEHOLDER,21,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,20,17,20,20,22,38,16,17,19,12,21,19,15,17,NA,NA,NA,NA,NA,NA,NA,NA,3,3,17,31,14,16,22,NA,16,16,24,NA,NA,NA,14,NA,NA,NA,29,23,NA,NA,NA,NA,22,25,15,19,17,17,20,19,17,10,19,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14,23,28,21
2025,11631,Brian Thomas Jr.,WR,23.2,JAX,42,PLACEHOLDER,PLACEHOLDER,42,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,28,157,29,70,36,57,36,14,34,NA,NA,NA,36,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,35,37,66,38,30,37,51,50,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,38,NA,19,NA,NA,39,6,34,64,16,46,40,111,110,31,55,51
2025,8144,Chris Olave,WR,25.4,NO,6,PLACEHOLDER,PLACEHOLDER,6,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,133,11,6,5,23,7,52,41,NA,NA,NA,7,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,7,5,80,11,7,8,22,32,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,12,NA,119,NA,NA,10,36,3,17,2,4,6,7,14,11,4,8
2025,6801,Tee Higgins,WR,26.9,CIN,15,PLACEHOLDER,PLACEHOLDER,15,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,18,84,32,2,31,53,25,23,19,NA,NA,NA,26,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,24,35,36,32,19,43,42,62,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,30,NA,49,NA,NA,30,13,25,17,19,18,19,13,25,26,29,10
2025,8150,Kyren Williams,RB,25.3,LAR,9,PLACEHOLDER,PLACEHOLDER,9,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,34,21,9,12,46,20,10,10,9,6,2,8,8,8,6,11,7,10,9,20,3,18,4,12,4,4,8,18,35,36,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,8,NA,8,7,23,28,NA,NA,NA,NA,NA,NA,15,12,11,11,15
2025,5850,Josh Jacobs,RB,27.8,GB,13,PLACEHOLDER,PLACEHOLDER,13,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,55,34,35,26,22,21,18,NA,NA,16,12,18,20,3,21,20,35,19,16,36,22,12,29,15,17,27,13,31,15,9,24,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,19,NA,17,35,29,19,NA,NA,NA,NA,NA,NA,41,40,8,6,12
2025,9484,Tucker Kraft,TE,25.1,GB,24,PLACEHOLDER,PLACEHOLDER,24,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,39,51,31,8,36,8,22,1,1,NA,NA,NA,22,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,27,37,7,5,46,32,2,7,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,2,NA,6,NA,NA,2,27,46,14,38,32,44,2,4,31,7,5
2025,4866,Saquon Barkley,RB,28.8,PHI,14,PLACEHOLDER,PLACEHOLDER,14,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,58,58,21,14,12,22,22,11,12,6,10,19,11,17,13,10,33,3,17,44,37,18,44,18,7,44,20,10,8,34,35,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,10,NA,10,19,24,23,NA,NA,NA,NA,NA,NA,43,38,9,13,19
2025,12530,Travis Hunter,WR,22.6,JAX,93,PLACEHOLDER,PLACEHOLDER,93,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,101,84,98,92,84,63,92,61,59,NA,NA,NA,86,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,102,87,110,67,99,84,68,79,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,55,NA,49,NA,NA,52,62,104,78,98,76,71,28,92,101,69,75
2025,8148,Jameson Williams,WR,24.7,DET,12,PLACEHOLDER,PLACEHOLDER,12,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19,157,14,11,26,10,8,3,4,21,7,26,9,10,NA,27,NA,6,NA,NA,NA,27,NA,13,25,23,24,5,32,28,43,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,16,NA,32,NA,NA,17,23,14,50,17,38,71,14,9,20,12,15
2025,12481,Cam Skattebo,RB,23.8,NYG,37,PLACEHOLDER,PLACEHOLDER,37,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,24,1,21,14,38,35,31,NA,NA,49,38,45,40,30,47,49,34,24,37,10,5,45,4,38,49,2,8,43,35,5,4,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,22,NA,26,38,27,7,NA,NA,NA,NA,NA,NA,2,1,43,5,16
2025,5859,A.J. Brown,WR,28.4,PHI,11,PLACEHOLDER,PLACEHOLDER,11,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,43,17,11,14,28,18,35,26,NA,NA,NA,18,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,17,16,58,15,26,9,19,26,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,14,NA,49,NA,NA,14,36,16,29,21,11,84,62,90,16,16,9
2025,7526,Jaylen Waddle,WR,27.0,MIA,24,PLACEHOLDER,PLACEHOLDER,24,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,17,133,14,18,28,35,22,24,14,NA,NA,NA,21,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,13,28,19,15,51,16,13,8,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,26,NA,16,NA,NA,28,26,4,41,17,23,40,93,78,14,15,38
2025,12517,Colston Loveland,TE,21.7,CHI,12,PLACEHOLDER,PLACEHOLDER,12,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,16,9,8,11,21,9,4,7,NA,NA,NA,9,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,9,11,17,11,17,15,6,9,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,15,NA,59,NA,NA,15,2,7,10,9,12,15,5,6,22,22,4
2025,7525,DeVonta Smith,WR,27.1,PHI,20,PLACEHOLDER,PLACEHOLDER,20,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,105,17,40,19,20,16,34,16,NA,NA,NA,16,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,21,21,55,34,20,12,23,31,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,24,NA,49,NA,NA,24,32,17,41,21,25,24,96,112,12,34,16
2025,4943,Sam Darnold,QB,28.5,SEA,13,PLACEHOLDER,PLACEHOLDER,13,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,32,7,5,15,11,8,39,34,11,10,16,9,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,26,31,27,29,36,NA,33,25,17,NA,NA,NA,29,NA,NA,NA,9,22,NA,NA,NA,NA,8,8,21,23,7,11,18,10,4,12,15,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,33,12,21,17
2025,12489,RJ Harvey,RB,24.8,DEN,20,PLACEHOLDER,PLACEHOLDER,20,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26,90,6,3,8,11,8,NA,NA,34,55,48,28,17,36,39,42,44,26,37,10,43,21,30,27,32,41,17,12,9,12,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,38,NA,42,46,47,14,NA,NA,NA,NA,NA,NA,5,5,26,25,24
2025,3163,Jared Goff,QB,31.2,DET,9,PLACEHOLDER,PLACEHOLDER,8,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,17,5,6,4,2,3,46,16,3,4,29,2,2,6,13,NA,NA,NA,NA,NA,NA,NA,NA,3,3,39,31,36,35,36,NA,42,NA,6,NA,NA,NA,36,NA,NA,NA,7,8,NA,NA,NA,NA,2,5,5,35,19,32,6,4,14,4,6,3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,12,7,11,10
2025,7523,Trevor Lawrence,QB,26.2,JAX,4,PLACEHOLDER,PLACEHOLDER,4,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,14,30,4,6,7,6,52,31,20,5,31,5,6,17,9,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,9,5,10,2,NA,10,14,9,NA,NA,NA,2,NA,NA,NA,10,6,NA,NA,NA,NA,6,16,23,6,18,6,3,5,30,15,9,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,9,6,2
2025,10859,Sam LaPorta,TE,24.9,DET,27,PLACEHOLDER,PLACEHOLDER,27,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,28,1,21,25,30,15,22,5,2,NA,NA,NA,23,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,24,31,12,7,34,35,5,6,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,6,NA,14,NA,NA,6,20,33,37,31,36,44,39,15,29,13,16
2025,9224,Chase Brown,RB,25.7,CIN,7,PLACEHOLDER,PLACEHOLDER,7,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,42,87,6,3,4,7,6,13,14,17,12,12,9,24,14,17,25,9,11,18,17,14,16,12,10,34,15,4,7,17,24,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,13,NA,20,24,20,8,NA,NA,NA,NA,NA,NA,7,6,11,7,11
2025,5870,Daniel Jones,QB,28.5,IND,17,PLACEHOLDER,PLACEHOLDER,17,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,31,5,14,22,21,16,31,16,9,18,10,21,18,4,8,NA,NA,NA,NA,NA,NA,NA,NA,3,3,19,21,16,25,5,NA,25,23,26,NA,NA,NA,13,NA,NA,NA,3,13,NA,NA,NA,NA,18,4,5,27,22,15,22,18,6,6,13,8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,21,5,20
2025,7588,Javonte Williams,RB,25.6,DAL,12,PLACEHOLDER,PLACEHOLDER,12,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,86,1,46,14,11,36,49,18,18,10,2,5,15,7,7,9,12,8,13,6,24,6,12,9,13,18,9,9,21,45,44,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,14,NA,7,9,21,41,NA,NA,NA,NA,NA,NA,25,30,13,9,20
2025,12522,Cam Ward,QB,23.5,TEN,22,PLACEHOLDER,PLACEHOLDER,22,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,32,33,18,8,11,14,51,11,33,17,35,25,17,36,35,NA,NA,NA,NA,NA,NA,NA,NA,3,3,22,9,19,26,14,NA,26,20,1,NA,NA,NA,19,NA,NA,NA,38,32,NA,NA,NA,NA,15,34,31,30,26,23,9,17,32,35,34,30,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,36,20,37,35
2025,12493,Oronde Gadsden,TE,22.4,LAC,15,PLACEHOLDER,PLACEHOLDER,15,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,67,12,25,19,25,11,2,3,NA,NA,NA,11,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,16,22,24,19,15,22,14,23,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,16,NA,14,NA,NA,16,1,13,7,7,23,9,34,52,17,20,13
2025,12506,Harold Fannin,TE,21.4,CLE,6,PLACEHOLDER,PLACEHOLDER,6,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,58,11,8,5,7,8,16,23,5,3,6,8,1,NA,5,NA,17,NA,NA,NA,6,NA,12,4,50,17,11,4,16,26,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,11,NA,3,NA,NA,11,18,4,20,9,9,32,8,8,11,4,11
2025,9228,Bryce Young,QB,24.4,CAR,19,PLACEHOLDER,PLACEHOLDER,19,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,21,22,20,14,16,16,45,27,28,20,16,14,21,32,32,NA,NA,NA,NA,NA,NA,NA,NA,3,3,14,15,16,15,14,NA,15,22,17,NA,NA,NA,16,NA,NA,NA,30,27,NA,NA,NA,NA,15,26,18,33,28,30,15,20,20,29,30,29,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,17,27,18
2025,9997,Zay Flowers,WR,25.2,BAL,7,PLACEHOLDER,PLACEHOLDER,7,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,151,13,32,16,8,6,25,7,11,18,12,6,1,NA,11,NA,13,NA,NA,NA,7,NA,9,10,52,21,25,5,6,18,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,10,NA,9,NA,NA,12,49,11,41,25,23,46,54,47,5,8,12
2025,9756,Jordan Addison,WR,23.9,MIN,45,PLACEHOLDER,PLACEHOLDER,45,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,38,146,54,53,45,67,44,17,35,NA,NA,NA,40,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,49,49,78,50,37,36,64,69,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,42,NA,4,NA,NA,49,5,22,29,33,57,24,40,63,46,46,51
2025,12519,Luther Burden,WR,22.0,CHI,48,PLACEHOLDER,PLACEHOLDER,48,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,61,105,48,70,61,16,41,NA,NA,21,7,6,NA,10,NA,14,NA,119,NA,NA,NA,7,NA,44,57,22,50,91,67,3,9,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,46,NA,12,NA,NA,50,NA,93,84,75,53,98,12,9,68,58,39
2025,4217,George Kittle,TE,32.2,SF,13,PLACEHOLDER,PLACEHOLDER,13,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,11,16,8,5,19,20,12,12,4,NA,NA,NA,12,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,8,21,4,2,29,23,4,1,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,3,NA,60,NA,NA,3,11,18,12,9,20,11,45,15,10,2,6
2025,8151,Kenneth Walker III,RB,25.1,SEA,22,PLACEHOLDER,PLACEHOLDER,22,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,81,58,10,45,31,15,18,NA,NA,20,6,19,17,30,20,16,15,39,9,27,6,22,8,20,20,29,27,35,26,7,5,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,23,NA,19,25,3,26,NA,NA,NA,NA,NA,NA,29,30,18,25,29
2025,2133,Davante Adams,WR,33.0,LAR,9,PLACEHOLDER,PLACEHOLDER,9,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,20,133,23,1,18,71,27,31,55,NA,NA,NA,28,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,9,20,26,10,47,25,24,17,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,30,NA,49,NA,NA,30,16,26,2,4,29,1,36,56,22,9,16
2025,6819,Michael Pittman,WR,28.2,IND,18,PLACEHOLDER,PLACEHOLDER,18,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,30,133,17,11,21,30,29,66,52,NA,NA,NA,30,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,17,23,33,27,16,19,54,32,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,44,NA,49,NA,NA,42,60,49,17,40,18,46,56,67,23,16,35
2025,7543,Travis Etienne,RB,26.9,JAX,10,PLACEHOLDER,PLACEHOLDER,10,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,74,87,30,2,10,15,15,8,10,8,37,19,12,17,10,11,28,16,13,28,27,18,28,17,11,41,24,19,13,18,31,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,15,NA,14,22,24,22,NA,NA,NA,NA,NA,NA,11,8,14,16,17
2025,8110,Jake Ferguson,TE,26.9,DAL,5,PLACEHOLDER,PLACEHOLDER,5,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18,37,16,3,7,12,13,28,27,NA,NA,NA,13,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,15,7,52,21,8,12,37,42,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,20,NA,12,NA,NA,20,23,22,2,17,6,3,30,43,5,8,9
2025,12534,Kyle Monangai,RB,23.5,CHI,30,PLACEHOLDER,PLACEHOLDER,30,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,18,90,35,45,43,44,42,NA,NA,28,48,29,26,30,26,24,17,44,39,25,45,29,41,28,28,24,38,28,36,38,31,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,35,NA,31,29,35,38,NA,NA,NA,NA,NA,NA,13,15,38,40,35
2025,421,Matthew Stafford,QB,37.8,LAR,3,PLACEHOLDER,PLACEHOLDER,3,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,21,17,1,3,3,1,50,16,2,3,12,1,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,3,3,29,31,55,41,36,NA,56,NA,5,NA,NA,NA,55,NA,NA,NA,8,5,NA,NA,NA,NA,1,3,12,7,2,3,5,3,15,2,5,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,11,11,10
2025,11624,Xavier Worthy,WR,22.6,KC,59,PLACEHOLDER,PLACEHOLDER,59,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,57,43,61,92,50,47,56,38,47,7,7,2,43,10,NA,5,NA,49,NA,NA,NA,5,NA,58,45,95,57,41,55,72,76,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,52,NA,3,NA,NA,61,23,44,71,53,54,98,116,118,39,102,80
2025,11638,Ricky Pearsall,WR,25.2,SF,71,PLACEHOLDER,PLACEHOLDER,71,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,41,43,36,129,71,94,57,14,9,NA,NA,NA,56,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,49,71,9,15,80,73,27,11,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,27,NA,119,NA,NA,26,10,58,84,47,95,58,98,98,53,32,57
2025,5846,DK Metcalf,WR,28.0,PIT,26,PLACEHOLDER,PLACEHOLDER,26,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,44,133,29,18,29,11,23,20,19,NA,NA,NA,23,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,28,32,63,38,32,30,32,47,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,29,NA,28,NA,NA,29,51,20,29,44,12,30,86,73,25,16,35
2025,3198,Derrick Henry,RB,31.9,BAL,8,PLACEHOLDER,PLACEHOLDER,8,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,PLACEHOLDER,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,8,34,52,45,51,51,45,NA,NA,4,22,3,7,2,2,2,3,25,15,2,39,2,27,6,8,13,5,41,37,28,37,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,7,NA,2,1,10,40,NA,NA,NA,NA,NA,NA,27,27,7,16,6
