WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE,TD(t)
8,8207,Tyler Goodson,RB,24.9,IND,67.0,67,66,0.2,0.2,0.2,1,1,0,53,4,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,2,0,2,2,1,8.0%,0,1.00,0.000,0,0.100,0,2,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,2,vs TEN,4,·,0.3,-0.1,0.0
8,8147,John Metchie,WR,25.2,PHI,999.0,999,999,0,0,0,1,1,0,57,9,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,15.0%,NA,NA,NA,0,NA,0,0,NA,0.0,5,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs NYG,3,·,3.2,-3.2,0.0
8,12472,Raheim Sanders,RB,23.3,CLE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,27,OUT,OUT,OUT,0.0
8,3271,Tyler Higbee,TE,32.7,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,5970,Greg Dortch,WR,27.3,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,5955,Hunter Renfrow,WR,29.8,CAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs BUF,24,OUT,OUT,OUT,0.0
8,8129,Dameon Pierce,RB,25.6,HOU,999.0,999,999,0,0,0,1,0,0,80,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,22,·,·,·,0.0
8,11439,Jaleel McLaughlin,RB,25.0,DEN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DAL,6,OUT,OUT,OUT,0.0
8,12634,Jordan Watkins,WR,23.6,SF,84.0,84,84,1.7,1.2,0.7,1,1,0,48,6,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,6,0,0,0,2,1,7,7.0,3.5,0,0,0,7,0,NA,0,0,13.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,5,6.3%,1.40,0,NA,NA,NA,NA,NA,0.000,NA,7,@ HOU,28,·,0.7,1.0,0.0
8,10871,Luke Schoonmaker,TE,27.0,DAL,27.0,25,24,4.5,3.5,2.5,1,1,1,74,29,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,8,0,2,0,3,17,25,12.5,8.3,0,0,0,25,0,NA,0,0,39.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,12,8.6%,2.08,0,NA,NA,NA,NA,NA,0.167,NA,25,@ DEN,22,·,1.1,3.4,0.0
8,11834,Devaughn Vele,WR,27.8,NO,80.0,81,80,2,1.5,1,1,1,1,72,37,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,8,0,1,0,5,2,10,10.0,2.0,0,0,0,10,0,NA,0,0,51.0%,NA,NA,NA,0,NA,1,5,0.200,1.0,27,9.8%,0.37,0,NA,NA,NA,NA,NA,0.037,NA,10,vs TB,21,·,1.2,0.8,0.0
8,6151,Miles Sanders,RB,28.4,DAL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DEN,23,IR,IR,IR,0.0
8,10231,Elijah Higgins,TE,24.9,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,12738,Phil Mafah,RB,22.9,DAL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DEN,23,IR,IR,IR,0.0
8,11579,Audric Estime,RB,22.1,PHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,16,·,·,·,0.0
8,6865,Colby Parkinson,TE,26.7,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,12515,Donovan Edwards,RB,22.6,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ KC,26,·,·,·,0.0
8,8208,Tyler Badie,RB,25.6,DEN,64.0,63,63,0.6,0.6,0.6,1,1,0,63,11,0,0.0%,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,6,0,5,6,6,17.0%,0,4.90,0.000,0,0.490,0,1,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,6,vs DAL,6,·,3.1,-2.5,0.0
8,8225,Daniel Bellinger,TE,25.0,NYG,37.0,36,31,3.1,2.6,2.1,1,1,1,52,21,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,19,0,1,0,1,2,21,21.0,21.0,0,0,0,21,0,NA,0,0,40.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,7,4.2%,3.00,0,NA,NA,NA,NA,NA,0.143,NA,21,@ PHI,29,Q,3.5,-0.4,0.0
8,12539,Arian Smith,WR,24.0,NYJ,72.0,69,67,3.3,2.8,2.3,1,1,1,72,30,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,21,0,1,0,1,2,23,23.0,23.0,0,0,0,23,0,NA,0,0,42.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,12,3.0%,1.92,0,NA,NA,NA,NA,NA,0.083,NA,23,@ CIN,23,·,6.8,-3.5,0.0
8,4234,Noah Brown,WR,29.7,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ KC,29,IR,IR,IR,0.0
8,11370,Chris Brooks,RB,25.7,GB,999.0,999,999,0,0,0,1,1,0,64,3,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,5.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PIT,21,·,2.3,-2.3,0.0
8,6130,Devin Singletary,RB,28.1,NYG,45.0,43,43,3.8,3.3,2.8,1,1,0,52,8,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,23,0,1,0,1,5,28,28.0,28.0,2,0,0,28,0,5,0,0,15.0%,0,2.40,0.000,0,0.240,1,3,0.333,1.0,NA,4.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,28,@ PHI,9,·,1.3,2.5,0.0
8,6943,Gabriel Davis,WR,26.5,BUF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CAR,30,OUT,OUT,OUT,0.0
8,6945,Antonio Gibson,RB,27.3,NE,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CLE,31,IR,IR,IR,0.0
8,4082,Curtis Samuel,WR,29.1,BUF,999.0,999,999,0,0,0,1,1,0,63,19,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,30.0%,NA,NA,NA,0,NA,0,0,NA,0.0,9,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ CAR,30,·,4.3,-4.3,0.0
8,7496,Nick Westbrook-Ikhine,WR,28.5,MIA,74.0,73,71,2.8,2.3,1.8,1,1,1,69,45,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,14,1,1,0,3,4,18,18.0,6.0,0,0,0,18,0,NA,0,0,65.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,17,11.1%,1.06,0,NA,NA,NA,NA,NA,0.059,NA,18,@ ATL,31,·,5.7,-2.9,0.0
8,5096,Ray-Ray McCloud,WR,29.0,ATL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIA,27,·,·,·,0.0
8,5010,Will Dissly,TE,29.2,LAC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,7,OUT,OUT,OUT,0.0
8,8139,Zamir White,RB,26.0,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,1166,Kirk Cousins,QB,37.1,ATL,23.0,23,23,7.12,7.12,7.12,1,1,1,50,50,0,67.7%,98,31,21,7,10,0,81.80,175,1,0,173,5.58,8.24,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,2,0,NA,2,1,100.0%,NA,NA,NA,0,NA,7,33,NA,NA,NA,NA,NA,7,22.6%,2.63,3.2%,37.5%,7.6,NA,32,175,vs MIA,6,·,16.5,-9.4,0.0
8,11633,Jamari Thrash,WR,24.8,CLE,62.0,60,57,5.1,4.1,3.1,1,1,0,54,24,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,13,0,2,0,3,18,31,15.5,10.3,0,0,0,31,0,NA,0,0,44.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,19,8.6%,1.63,0,NA,NA,NA,NA,NA,0.105,NA,31,@ NE,11,·,3.0,2.1,0.0
8,8122,Zonovan Knight,RB,24.5,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,7538,Zach Wilson,QB,26.2,MIA,999.0,999,999,0,0,0,1,1,0,69,7,0,100.0%,-3,1,1,0,0,0,79.20,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,10.0%,NA,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,0,0.0%,1.61,0.0%,0.0%,-3.4,NA,1,0,@ ATL,31,·,·,·,0.0
8,11592,Erick All,TE,25.0,CIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYJ,9,PUP,PUP,PUP,0.0
8,10225,Jonathan Mingo,WR,24.4,DAL,999.0,999,999,0,0,0,1,0,0,74,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DEN,32,OUT,OUT,OUT,0.0
8,1689,Adam Thielen,WR,35.1,MIN,999.0,999,999,0,0,0,1,1,1,49,12,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,24.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,8,6.5%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ LAC,20,·,1.8,-1.8,0.0
8,11299,Zavier Scott,RB,26.2,MIN,42.0,42,47,4.4,3.4,2.4,1,1,0,49,6,0,0.0%,0,0,0,0,0,0,0.00,16,0,0,0,0.00,0.00,2,-10,0,1,0,2,18,8,4.0,4.0,2,0,1,24,0,6,16,8,12.0%,2,3.10,1.000,1,1.310,2,4,0.500,2.0,NA,6.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,24,@ LAC,8,·,1.7,2.7,0.0
8,11256,Tyson Bagent,QB,25.3,CHI,999.0,999,999,0,0,0,1,0,0,63,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BAL,2,·,·,·,0.0
8,7601,Rondale Moore,WR,25.3,MIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,20,IR,IR,IR,0.0
8,11645,Javon Baker,WR,23.6,PHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,3,·,·,·,0.0
8,8230,Ty Chandler,RB,27.4,MIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,8,IR,IR,IR,0.0
8,3286,Demarcus Robinson,WR,31.0,SF,65.0,65,65,4.5,3.5,2.5,1,1,0,48,27,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,3,0,1,0,3,2,5,2.5,1.7,0,0,0,5,0,NA,0,0,56.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,22,9.4%,0.23,0,NA,NA,NA,NA,NA,0.045,NA,5,@ HOU,28,·,3.7,0.8,0.0
8,8160,Kenny Pickett,QB,27.3,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,5133,Tyler Conklin,TE,30.2,LAC,999.0,999,999,0,0,0,1,1,0,73,7,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,10.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,7,·,1.9,-1.9,0.0
8,7561,Elijah Mitchell,RB,27.4,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs WAS,15,·,·,·,0.0
8,12470,Riley Leonard,QB,23.0,IND,31.0,31,31,0.1,0.1,0.1,1,1,0,53,6,0,0.0%,0,2,0,0,2,0,39.60,1,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,NA,1,1,11.0%,NA,NA,NA,0,NA,0,3,NA,NA,NA,NA,NA,0,0.0%,2.01,0.0%,0.0%,4.7,NA,2,1,vs TEN,26,·,·,·,0.0
8,7595,Tylan Wallace,WR,26.4,BAL,86.0,86,86,1.6,1.1,0.6,1,1,0,62,5,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-1,0,0,0,1,7,6,6.0,6.0,0,0,0,6,0,NA,0,0,8.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,2,4.5%,3.00,0,NA,NA,NA,NA,NA,0.000,NA,6,vs CHI,9,·,2.8,-1.2,0.0
8,11570,Rasheen Ali,RB,24.6,BAL,999.0,999,999,0,0,0,1,0,0,62,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CHI,11,·,·,·,0.0
8,10214,Davis Allen,TE,24.6,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,10867,Jake Bobo,WR,27.2,SEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,8162,Sam Howell,QB,25.0,PHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,3,OUT,OUT,OUT,0.0
8,6938,Cam Akers,RB,26.3,MIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,8,·,·,·,0.0
8,11617,Malachi Corley,WR,23.5,CLE,73.0,66,58,3.1,3.1,3.1,1,1,0,54,4,0,0.0%,0,0,0,0,0,0,0.00,31,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,31,0,NA,31,31,7.0%,NA,NA,NA,1,NA,1,1,1.000,1.0,2,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,31,@ NE,11,·,0.8,2.3,0.0
8,1234,Russell Wilson,QB,36.8,NYG,999.0,999,999,0,0,0,1,0,0,52,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,19,·,·,·,0.0
8,8254,Julius Chestnut,RB,24.9,TEN,65.0,64,64,0.5,0.5,0.5,1,1,0,71,2,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,5,0,3,5,2.5,3.0%,0,1.50,0.000,0,0.150,0,2,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,5,@ IND,28,·,0.3,0.2,0.0
8,4080,Zay Jones,WR,30.5,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,6960,Tyler Johnson,WR,27.1,NYJ,16.0,13,10,15.4,13.9,12.4,1,1,1,72,56,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,46,0,2,1,5,18,64,21.3,12.8,0,0,0,64,0,NA,0,0,78.0%,NA,NA,NA,0,NA,3,5,0.600,3.0,27,15.2%,2.37,0,NA,NA,NA,NA,NA,0.074,NA,64,@ CIN,23,·,2.8,12.6,1.0
8,7568,Brevin Jordan,TE,25.2,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,8,IR,IR,IR,0.0
8,6828,AJ Dillon,RB,27.4,PHI,999.0,999,999,0,0,0,1,0,0,57,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,16,·,0.7,-0.7,0.0
8,9230,Tanner McKee,QB,25.4,PHI,33.0,33,33,-0.2,-0.2,-0.2,1,1,0,57,4,0,0.0%,0,0,0,0,0,0,0.00,-2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,-2,0,NA,-2,-0.67,7.0%,NA,NA,NA,0,NA,0,3,NA,NA,NA,NA,NA,0,NA,0.00,0.0%,0.0%,0.0,NA,0,-2,vs NYG,3,·,·,·,0.0
8,9227,Israel Abanikanda,RB,23.0,FA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,·,·,·,0.0
